Rank,Rating,Name,Class,Server,Win_Loss,Win_Perc
465,1813,Iro,Shaman,Arugal,35 - 5,88%
465,1813,Bubbacrack,DeathKnight,Arugal,142 - 132,52%
467,1812,Machiwrath,Warrior,Arugal,68 - 40,63%
467,1812,Chign,Warrior,Arugal,119 - 75,61%
467,1812,Roycephus,Warlock,Arugal,95 - 64,60%
467,1812,Anadrolx,Rogue,Arugal,145 - 121,55%
467,1812,Testosterone,Warrior,Arugal,211 - 185,53%
472,1811,Raincheck,Priest,Arugal,80 - 57,58%
472,1811,Xntrixxz,Druid,Arugal,200 - 150,57%
472,1811,Bkts,Warrior,Arugal,114 - 90,56%
472,1811,Youwouldrün,Druid,Arugal,177 - 143,55%
472,1811,Lanesakain,Priest,Arugal,663 - 613,52%
472,1811,Kaeljura,Druid,Arugal,492 - 461,52%
472,1811,Stevefromiga,Rogue,Arugal,531 - 513,51%
479,1810,Cowabunga,Paladin,Arugal,59 - 28,68%
479,1810,Paladurchy,Paladin,Arugal,174 - 139,56%
479,1810,Holyhi,Paladin,Yojamba,211 - 189,53%
479,1810,Jingled,Hunter,Arugal,329 - 312,51%
479,1810,Sixf,Paladin,Arugal,392 - 374,51%
484,1809,Piinga,Shaman,Arugal,71 - 40,64%
484,1809,Orbea,Priest,Arugal,114 - 96,54%
484,1809,Chikkagoh,Paladin,Yojamba,295 - 261,53%
484,1809,Joeyclipa,Priest,Arugal,135 - 123,52%
484,1809,Xaa,Priest,Arugal,331 - 303,52%
484,1809,Atratwo,Shaman,Arugal,105 - 101,51%
490,1808,Paperpaladin,Paladin,Arugal,75 - 59,56%
490,1808,Prøfound,,Arugal,360 - 307,54%
490,1808,Twitchbabztv,Shaman,Arugal,265 - 230,54%
493,1807,Rfs,Priest,Arugal,214 - 178,55%
493,1807,Booked,Rogue,Arugal,294 - 258,53%
493,1807,Varaconn,Paladin,Arugal,323 - 284,53%
493,1807,Dunstein,Rogue,Arugal,262 - 248,51%
493,1807,Jeffè,Druid,Arugal,896 - 867,51%
498,1806,Bulldög,Warrior,Arugal,460 - 332,58%
498,1806,Grimxox,Priest,Arugal,174 - 129,57%
498,1806,Smokedogg,Priest,Arugal,298 - 253,54%
498,1806,Wypipo,Paladin,Arugal,150 - 134,53%
502,1805,Deglaze,Warrior,Yojamba,85 - 59,59%
502,1805,Minutiae,Shaman,Arugal,212 - 169,56%
502,1805,Eversor,Warlock,Arugal,104 - 91,53%
502,1805,Xn,Rogue,Arugal,190 - 190,50%
506,1804,Healforsecks,Druid,Arugal,81 - 70,54%
506,1804,Excess,Mage,Arugal,132 - 118,53%
506,1804,Faex,Mage,Arugal,141 - 127,53%
506,1804,Berthonx,Priest,Yojamba,214 - 198,52%
506,1804,Rothymn,Priest,Arugal,554 - 514,52%
511,1803,Retlordx,Paladin,Arugal,81 - 59,58%
512,1802,Warriorx,Warrior,Arugal,30 - 23,57%
512,1802,Palardo,Paladin,Yojamba,91 - 74,55%
512,1802,Glitxh,Rogue,Arugal,116 - 97,54%
512,1802,Capn,Druid,Arugal,87 - 73,54%
512,1802,Madcap,Paladin,Arugal,115 - 103,53%
517,1801,Kojó,Druid,Arugal,61 - 39,61%
517,1801,Armå,Druid,Yojamba,133 - 108,55%
517,1801,Slyxer,Shaman,Arugal,171 - 145,54%
517,1801,Armaheal,Priest,Yojamba,270 - 231,54%
521,1800,Soompi,Paladin,Yojamba,209 - 154,58%
521,1800,Heatx,Druid,Arugal,336 - 271,55%
521,1800,Fruitgumy,Warlock,Yojamba,250 - 206,55%
521,1800,Xtcwar,Warrior,Yojamba,222 - 186,54%
521,1800,Fròzen,DeathKnight,Yojamba,111 - 93,54%
521,1800,Statticc,Paladin,Yojamba,275 - 242,53%
521,1800,Dioxh,Mage,Yojamba,311 - 291,52%
521,1800,Afinityc,Warrior,Yojamba,743 - 705,51%
529,1799,Lvb,Shaman,Arugal,36 - 21,63%
529,1799,Bigbraindk,DeathKnight,Arugal,84 - 58,59%
531,1796,Schleck,Paladin,Arugal,118 - 81,59%
531,1796,Reconus,Priest,Arugal,407 - 328,55%
533,1795,Milkq,DeathKnight,Remulos,243 - 203,54%
533,1795,Dangdang,Warrior,Yojamba,278 - 236,54%
533,1795,Humanchild,DeathKnight,Arugal,534 - 470,53%
536,1794,Romzi,DeathKnight,Yojamba,329 - 262,56%
537,1793,Nharj,Priest,Arugal,646 - 577,53%
538,1792,Steven,Paladin,Arugal,102 - 66,61%
538,1792,Plaguedoll,DeathKnight,Arugal,69 - 47,59%
538,1792,Elstorn,Paladin,Yojamba,106 - 81,57%
538,1792,Jezamukami,Shaman,Yojamba,106 - 81,57%
538,1792,Johnytsunami,Warrior,Arugal,59 - 49,55%
538,1792,Auriala,Paladin,Yojamba,206 - 182,53%
544,1791,Takenote,Shaman,Arugal,98 - 81,55%
545,1790,Slunk,Rogue,Arugal,266 - 240,53%
546,1788,Degris,Paladin,Arugal,122 - 94,56%
547,1787,Forthepores,Priest,Arugal,877 - 762,54%
547,1787,Pinkmeo,Warrior,Yojamba,72 - 63,53%
549,1786,Aknirn,DeathKnight,Arugal,440 - 367,55%
550,1784,Falltrees,Druid,Arugal,96 - 63,60%
550,1784,Fauxpaz,Warrior,Arugal,127 - 98,56%
552,1783,Discme,Priest,Arugal,153 - 108,59%
552,1783,Hozitocones,Priest,Arugal,458 - 402,53%
552,1783,Flereous,Warlock,Yojamba,131 - 134,49%
555,1782,Blyätxaxa,Rogue,Arugal,186 - 137,58%
555,1782,Rightøffron,Mage,Yojamba,159 - 127,56%
557,1781,Møñstèr,Shaman,Arugal,151 - 105,59%
557,1781,Dietdre,Druid,Arugal,53 - 42,56%
559,1779,Keves,Paladin,Yojamba,254 - 181,58%
559,1779,Grim,Priest,Arugal,716 - 703,50%
559,1779,Ace,Shaman,Arugal,775 - 763,50%
562,1778,Ailys,Rogue,Arugal,59 - 39,60%
563,1776,Justicejim,Paladin,Arugal,101 - 72,58%
563,1776,Isback,Paladin,Arugal,254 - 201,56%
565,1775,Ravo,Priest,Arugal,260 - 209,55%
565,1775,Sonya,Warrior,Arugal,108 - 95,53%
565,1775,Smorkw,Paladin,Arugal,308 - 275,53%
568,1772,Strawberrie,Warlock,Yojamba,228 - 178,56%
569,1771,Rejects,Warrior,Yojamba,177 - 168,51%
570,1770,Egirlx,Priest,Arugal,73 - 50,59%
570,1770,Ihp,DeathKnight,Arugal,184 - 158,54%
570,1770,Iwhxx,Rogue,Arugal,200 - 185,52%
570,1770,Oryphys,Mage,Arugal,140 - 130,52%
570,1770,Nephlol,Priest,Arugal,999 - 1002,50%
575,1769,Zzach,Paladin,Arugal,410 - 343,54%
575,1769,Kopriest,Priest,Arugal,285 - 253,53%
575,1769,Localmilf,Warrior,Arugal,119 - 130,48%
578,1768,Tonrow,Paladin,Arugal,95 - 75,56%
578,1768,Timely,Druid,Arugal,205 - 187,52%
580,1767,Jarratron,Paladin,Arugal,200 - 165,55%
580,1767,Patmypusycat,Warrior,Arugal,188 - 162,54%
580,1767,Raidwar,Warrior,Arugal,111 - 97,53%
580,1767,Pallylujah,Paladin,Yojamba,182 - 172,51%
584,1766,Üuü,DeathKnight,Yojamba,203 - 146,58%
584,1766,Hymensmasha,Warlock,Arugal,157 - 134,54%
584,1766,Funktion,Priest,Arugal,116 - 101,53%
584,1766,Bungi,Rogue,Arugal,172 - 158,52%
588,1765,Ponyothedog,Rogue,Arugal,59 - 27,69%
588,1765,Borisbrejcha,Paladin,Arugal,240 - 200,55%
588,1765,Dextrad,Mage,Yojamba,135 - 121,53%
588,1765,Diethyl,Druid,Arugal,360 - 337,52%
588,1765,Lcm,Rogue,Yojamba,158 - 148,52%
593,1764,Beãstmode,Paladin,Arugal,58 - 34,63%
593,1764,Imgay,Priest,Arugal,58 - 38,60%
593,1764,Vlfberhtz,Warrior,Arugal,176 - 150,54%
596,1763,Dps,DeathKnight,Arugal,103 - 49,68%
596,1763,Trispirus,Warrior,Arugal,61 - 30,67%
596,1763,Curse,Warlock,Arugal,351 - 332,51%
599,1762,Jiddon,Druid,Arugal,81 - 60,57%
600,1761,Wíck,Warrior,Arugal,92 - 69,57%
600,1761,Tristanpal,Paladin,Arugal,243 - 191,56%
602,1759,Sier,Priest,Arugal,69 - 49,58%
602,1759,Ri,Druid,Arugal,64 - 50,56%
602,1759,Gargoyleur,DeathKnight,Arugal,88 - 71,55%
602,1759,Namalili,Paladin,Yojamba,304 - 264,54%
602,1759,Ormiston,Priest,Arugal,188 - 166,53%
602,1759,Braff,Priest,Arugal,445 - 408,52%
608,1758,Doon,Shaman,Arugal,190 - 154,55%
608,1758,Ftz,Warlock,Arugal,44 - 36,55%
608,1758,Erazerx,Shaman,Yojamba,409 - 364,53%
611,1757,Thraxyp,Priest,Arugal,33 - 17,66%
611,1757,Robthepally,Paladin,Yojamba,214 - 147,59%
611,1757,Chriski,Paladin,Arugal,87 - 65,57%
611,1757,Pikanoss,DeathKnight,Arugal,128 - 102,56%
611,1757,Dastra,Rogue,Arugal,50 - 40,56%
616,1756,Onopapi,Druid,Arugal,114 - 80,59%
616,1756,Pussiyogurt,Shaman,Arugal,68 - 51,57%
616,1756,Zephýr,Warrior,Arugal,293 - 238,55%
616,1756,Murkdk,DeathKnight,Arugal,164 - 137,54%
616,1756,Bumpzxx,Rogue,Arugal,55 - 47,54%
616,1756,Carrymeyall,Paladin,Arugal,540 - 515,51%
622,1754,Skylarkedx,Paladin,Arugal,45 - 26,63%
622,1754,Colinmorb,DeathKnight,Arugal,115 - 82,58%
622,1754,Haitama,DeathKnight,Yojamba,122 - 89,58%
622,1754,Regends,Warrior,Arugal,76 - 70,52%
626,1753,Imiconic,Priest,Arugal,68 - 49,58%
626,1753,Tef,Warrior,Yojamba,89 - 69,56%
626,1753,Ally,Priest,Arugal,356 - 315,53%
626,1753,Selaex,DeathKnight,Arugal,48 - 44,52%
630,1751,Peppyeppy,Shaman,Arugal,29 - 18,62%
631,1750,Sinsp,Priest,Arugal,48 - 26,65%
631,1750,Vernydk,DeathKnight,Arugal,66 - 41,62%
631,1750,Gripnmydk,DeathKnight,Arugal,168 - 105,62%
631,1750,Thraxe,Warrior,Arugal,97 - 70,58%
631,1750,Mattxl,Warlock,Arugal,62 - 49,56%
631,1750,Melinior,Druid,Arugal,73 - 60,55%
631,1750,Gabew,Warrior,Arugal,375 - 344,52%
638,1749,Garg,DeathKnight,Arugal,50 - 28,64%
638,1749,Holysnipz,Priest,Arugal,283 - 214,57%
638,1749,Risk,Paladin,Arugal,181 - 138,57%
641,1748,Eldoctora,Rogue,Arugal,228 - 230,50%
642,1747,Ridles,Warlock,Arugal,82 - 59,58%
642,1747,Kengdj,Paladin,Arugal,115 - 99,54%
642,1747,Vultrux,Hunter,Arugal,290 - 251,54%
645,1746,Gobees,Warlock,Arugal,98 - 76,56%
646,1745,Harveyy,Warrior,Arugal,162 - 118,58%
646,1745,Maliciousx,Druid,Arugal,50 - 41,55%
646,1745,Ravey,Druid,Arugal,322 - 278,54%
649,1744,Milyakdruid,Druid,Remulos,53 - 44,55%
649,1744,Magikerra,Paladin,Arugal,89 - 79,53%
649,1744,Decimator,Rogue,Arugal,143 - 132,52%
652,1743,Snapism,Paladin,Arugal,120 - 102,54%
653,1742,Boonchux,DeathKnight,Yojamba,54 - 34,61%
653,1742,Korvo,Warrior,Arugal,324 - 326,50%
653,1742,Avalaen,Paladin,Arugal,555 - 579,49%
656,1741,Crazeyoxox,Shaman,Arugal,132 - 82,62%
657,1740,Dollyparton,Paladin,Arugal,48 - 29,62%
657,1740,Boohts,Paladin,Yojamba,345 - 339,50%
659,1739,Ador,Paladin,Arugal,29 - 14,67%
659,1739,Andypal,Paladin,Arugal,87 - 60,59%
659,1739,Bruiser,Warrior,Arugal,327 - 266,55%
659,1739,Speedweed,Priest,Yojamba,101 - 98,51%
663,1738,Kindie,Warrior,Yojamba,111 - 102,52%
664,1736,Gokcoblin,Warlock,Arugal,99 - 80,55%
664,1736,Tuotuotuoo,Shaman,Yojamba,99 - 80,55%
664,1736,Dancerqt,Rogue,Arugal,238 - 225,51%
667,1735,Trippol,Priest,Arugal,198 - 190,51%
668,1734,Airburstxyz,Rogue,Arugal,92 - 70,57%
668,1734,Travismvp,Warrior,Arugal,133 - 110,55%
668,1734,Nathri,Paladin,Remulos,285 - 244,54%
668,1734,Rigamortosis,Rogue,Arugal,221 - 200,52%
668,1734,Liltharg,Warrior,Arugal,145 - 138,51%
673,1733,Dangerbigdps,DeathKnight,Arugal,121 - 69,64%
673,1733,Rustythedog,DeathKnight,Yojamba,382 - 311,55%
675,1732,Howsaucy,Priest,Arugal,124 - 86,59%
675,1732,Sixstring,DeathKnight,Arugal,234 - 180,57%
675,1732,Ryzpal,Paladin,Yojamba,140 - 111,56%
675,1732,Snappy,Druid,Arugal,204 - 178,53%
675,1732,Trizin,Rogue,Arugal,197 - 175,53%
675,1732,Squallyc,Shaman,Arugal,138 - 129,52%
681,1731,Rad,Paladin,Arugal,55 - 29,65%
681,1731,Dp,Priest,Arugal,59 - 42,58%
681,1731,Amordys,Mage,Arugal,74 - 54,58%
681,1731,Annerith,DeathKnight,Arugal,158 - 122,56%
681,1731,Synchñstaga,Shaman,Arugal,358 - 318,53%
686,1730,Agile,Rogue,Arugal,97 - 75,56%
686,1730,Johnthevegan,Shaman,Arugal,178 - 152,54%
686,1730,Nxke,Priest,Arugal,373 - 346,52%
689,1729,Offy,Paladin,Arugal,164 - 136,55%
690,1728,Membaberry,Paladin,Arugal,288 - 221,57%
690,1728,Itoaw,Paladin,Arugal,458 - 368,55%
690,1728,Warbossrob,Warrior,Arugal,167 - 135,55%
690,1728,Paxes,Warrior,Yojamba,109 - 98,53%
690,1728,Tethen,Priest,Arugal,797 - 758,51%
695,1727,Wmd,Warrior,Arugal,67 - 42,61%
695,1727,Imperitus,Warrior,Arugal,194 - 161,55%
695,1727,Zipzx,Shaman,Arugal,60 - 52,54%
695,1727,Nosreme,Druid,Arugal,199 - 175,53%
695,1727,Lightmelder,Paladin,Arugal,261 - 240,52%
700,1726,Woopigolberg,Paladin,Arugal,39 - 8,83%
701,1725,Vyvanze,DeathKnight,Arugal,79 - 66,54%
701,1725,Toes,Priest,Arugal,294 - 288,51%
703,1724,Bigdktyrone,DeathKnight,Arugal,40 - 13,75%
703,1724,Ertugrulgazi,Druid,Arugal,136 - 114,54%
703,1724,Budó,Rogue,Yojamba,412 - 385,52%
706,1723,Papacorz,Paladin,Arugal,121 - 104,54%
706,1723,Yondrick,Rogue,Arugal,1268 - 1115,53%
706,1723,Everlance,Druid,Arugal,228 - 211,52%
709,1722,Zelbie,Priest,Arugal,120 - 75,62%
709,1722,Ninehùn,Paladin,Arugal,169 - 139,55%
709,1722,Taiz,Rogue,Arugal,56 - 47,54%
709,1722,Kafler,Paladin,Yojamba,173 - 155,53%
709,1722,Zendarktica,Hunter,Arugal,68 - 61,53%
714,1721,Drdoodeeh,Priest,Arugal,50 - 29,63%
714,1721,Overpowdered,Mage,Arugal,69 - 54,56%
714,1721,Imsorry,Warrior,Arugal,134 - 125,52%
717,1720,Sosaucy,Mage,Arugal,538 - 488,52%
717,1720,Smocaine,Rogue,Arugal,743 - 678,52%
719,1719,Rookere,Druid,Arugal,75 - 41,65%
719,1719,Slippx,Paladin,Arugal,92 - 63,59%
719,1719,Mikladesh,Priest,Arugal,144 - 110,57%
719,1719,Zaphstar,Warlock,Arugal,70 - 54,56%
719,1719,Auroras,Priest,Arugal,91 - 73,55%
719,1719,Zzee,Paladin,Arugal,200 - 174,53%
719,1719,Afterlyfe,Priest,Arugal,996 - 953,51%
719,1719,Zãl,DeathKnight,Yojamba,201 - 194,51%
727,1718,Prevailspala,Paladin,Arugal,113 - 94,55%
727,1718,Reddra,Priest,Arugal,224 - 200,53%
727,1718,Mate,Rogue,Arugal,284 - 301,49%
730,1717,Zál,Paladin,Yojamba,119 - 104,53%
730,1717,Dancerx,Rogue,Arugal,87 - 85,51%
732,1716,Jolic,DeathKnight,Arugal,54 - 32,63%
732,1716,Pokechamp,Paladin,Arugal,139 - 85,62%
732,1716,Infectis,Warlock,Arugal,45 - 30,60%
732,1716,Skribel,Paladin,Arugal,151 - 105,59%
732,1716,Monsoe,Paladin,Arugal,222 - 185,55%
732,1716,Vometpally,Paladin,Arugal,512 - 469,52%
738,1715,Briggsdk,DeathKnight,Arugal,135 - 92,59%
738,1715,Elemenp,Priest,Yojamba,204 - 169,55%
738,1715,Woonky,Druid,Arugal,588 - 504,54%
738,1715,Horvey,Paladin,Arugal,135 - 118,53%
738,1715,Jahcane,Mage,Arugal,433 - 414,51%
743,1714,Jolx,DeathKnight,Arugal,47 - 25,65%
743,1714,Smitv,Paladin,Arugal,331 - 305,52%
745,1713,Flogical,DeathKnight,Arugal,46 - 25,65%
745,1713,Smegmanmonis,Paladin,Arugal,172 - 147,54%
745,1713,Pallybabe,Paladin,Arugal,449 - 433,51%
748,1712,Jösef,Priest,Arugal,113 - 91,55%
748,1712,Keneastside,Rogue,Arugal,103 - 101,50%
750,1711,Noblist,Rogue,Arugal,65 - 44,60%
750,1711,Crøwx,Rogue,Arugal,164 - 123,57%
750,1711,Maarsx,Rogue,Arugal,160 - 149,52%
750,1711,Pianastyle,Priest,Arugal,323 - 306,51%
750,1711,Longfive,Priest,Yojamba,419 - 398,51%
750,1711,Sad,Priest,Arugal,79 - 77,51%
756,1710,Steveepally,Paladin,Yojamba,60 - 29,67%
756,1710,Horoo,Druid,Arugal,63 - 35,64%
756,1710,Rbz,DeathKnight,Arugal,64 - 37,63%
756,1710,Nautygurl,Paladin,Arugal,140 - 105,57%
756,1710,Sinzug,Warrior,Arugal,76 - 57,57%
756,1710,Walla,Rogue,Arugal,681 - 616,53%
762,1709,Aftercoma,Warrior,Arugal,198 - 153,56%
762,1709,Drë,Shaman,Arugal,119 - 93,56%
762,1709,Renataqi,Hunter,Arugal,163 - 130,56%
762,1709,Mlad,Druid,Arugal,67 - 58,54%
762,1709,Madcharger,Warrior,Arugal,163 - 158,51%
767,1708,Dev,Warrior,Arugal,31 - 16,66%
767,1708,Mandorne,Druid,Arugal,199 - 145,58%
767,1708,Selfdefense,DeathKnight,Yojamba,48 - 35,58%
767,1708,Hotaru,Druid,Yojamba,134 - 113,54%
767,1708,Simlimsquare,Priest,Arugal,106 - 90,54%
772,1707,Exxii,Paladin,Arugal,155 - 121,56%
772,1707,Zalldre,Paladin,Arugal,270 - 246,52%
772,1707,Tboner,Warrior,Arugal,204 - 191,52%
775,1706,Nônámë,Shaman,Arugal,26 - 14,65%
775,1706,Richiep,Priest,Yojamba,105 - 85,55%
775,1706,Bigbluelinks,Warrior,Remulos,129 - 119,52%
775,1706,Familycourt,Priest,Arugal,223 - 240,48%
779,1705,Burgers,Paladin,Arugal,79 - 56,59%
779,1705,Smokez,Shaman,Arugal,186 - 146,56%
779,1705,Pooke,Priest,Arugal,60 - 49,55%
779,1705,Klique,Warrior,Arugal,65 - 55,54%
779,1705,Donkeyk,DeathKnight,Arugal,94 - 85,53%
779,1705,Drramaz,Paladin,Arugal,118 - 122,49%
785,1704,Rotyou,Warlock,Arugal,43 - 25,63%
785,1704,Fallènsaint,Paladin,Arugal,177 - 120,60%
785,1704,Marsey,Warrior,Arugal,83 - 74,53%
785,1704,Rsham,Shaman,Arugal,66 - 61,52%
785,1704,Tomtank,Druid,Arugal,120 - 112,52%
785,1704,Tommy,Rogue,Arugal,196 - 186,51%
785,1704,Sloppylips,Druid,Arugal,305 - 301,50%
792,1703,Thrushmania,Paladin,Yojamba,81 - 40,67%
792,1703,Monkeypuu,Druid,Arugal,118 - 93,56%
792,1703,Durkx,Paladin,Arugal,149 - 135,52%
792,1703,Padz,Druid,Arugal,145 - 134,52%
796,1702,Ehhdk,DeathKnight,Arugal,34 - 19,64%
796,1702,Teriyk,Druid,Yojamba,199 - 156,56%
796,1702,Unstedy,Warrior,Yojamba,101 - 85,54%
796,1702,Bigtankman,Paladin,Arugal,159 - 148,52%
796,1702,Bizness,Rogue,Arugal,360 - 360,50%
801,1701,Luciunomega,Mage,Arugal,60 - 44,58%
801,1701,Killingnewbs,DeathKnight,Arugal,119 - 88,57%
801,1701,Shase,Priest,Arugal,59 - 44,57%
801,1701,Transvestdot,Warlock,Arugal,69 - 55,56%
801,1701,Fresh,Shaman,Arugal,69 - 55,56%
801,1701,Fmp,Priest,Arugal,56 - 49,53%
807,1700,Quietrice,Rogue,Arugal,301 - 322,48%
808,1699,Methed,Priest,Arugal,407 - 371,52%
808,1699,Acdemictuo,Warrior,Yojamba,83 - 84,50%
808,1699,Randyz,Priest,Arugal,46 - 47,49%
811,1698,Pwnography,Rogue,Arugal,115 - 97,54%
812,1697,Datum,DeathKnight,Arugal,56 - 39,59%
812,1697,Vehznine,Priest,Yojamba,97 - 82,54%
814,1696,Stonka,Priest,Arugal,98 - 60,62%
814,1696,Cold,Rogue,Arugal,34 - 26,57%
814,1696,Rolizzleßaßy,Shaman,Yojamba,845 - 745,53%
817,1695,Kilmane,Druid,Arugal,353 - 341,51%
818,1694,Messii,DeathKnight,Yojamba,43 - 20,68%
818,1694,Saglorn,Mage,Arugal,54 - 41,57%
820,1693,Thornraider,Shaman,Arugal,39 - 19,67%
821,1692,Krklo,DeathKnight,Arugal,87 - 53,62%
821,1692,Davelol,Shaman,Arugal,143 - 113,56%
821,1692,Yunholy,DeathKnight,Arugal,65 - 52,56%
821,1692,Siv,Warrior,Arugal,76 - 63,55%
821,1692,Zyee,Rogue,Arugal,117 - 97,55%
826,1691,Jihadjones,DeathKnight,Arugal,73 - 43,63%
826,1691,Jimbodou,Paladin,Arugal,137 - 119,54%
828,1690,Toccata,Warrior,Arugal,32 - 26,55%
828,1690,Bennotz,DeathKnight,Arugal,114 - 100,53%
830,1689,Decayz,DeathKnight,Yojamba,159 - 139,53%
830,1689,Banez,Warrior,Yojamba,68 - 61,53%
830,1689,Jaythus,Priest,Yojamba,224 - 209,52%
830,1689,Bosskû,DeathKnight,Yojamba,224 - 209,52%
834,1688,Stevebuscemí,Warlock,Arugal,43 - 28,61%
834,1688,Covidgodx,DeathKnight,Arugal,43 - 33,57%
834,1688,Snusson,Priest,Arugal,115 - 95,55%
834,1688,Barlor,Hunter,Arugal,95 - 85,53%
834,1688,Jimmyjenkins,Priest,Arugal,205 - 185,53%
834,1688,Cumbestdunt,Rogue,Arugal,153 - 139,52%
834,1688,Asecraa,Warrior,Arugal,131 - 120,52%
841,1687,Glizzygodx,Shaman,Arugal,98 - 74,57%
841,1687,Turbothott,DeathKnight,Arugal,47 - 42,53%
841,1687,Guessing,Rogue,Arugal,240 - 238,50%
841,1687,Senko,Rogue,Arugal,222 - 226,50%
845,1686,Nymora,Paladin,Yojamba,72 - 56,56%
845,1686,Esscanor,Warrior,Yojamba,91 - 73,55%
845,1686,Holyxingxing,Paladin,Yojamba,150 - 123,55%
845,1686,Auen,Paladin,Arugal,283 - 233,55%
849,1685,Apocolytelol,Priest,Arugal,134 - 111,55%
849,1685,Mickoisanoob,Warrior,Yojamba,75 - 65,54%
851,1684,Belquinp,Paladin,Arugal,123 - 87,59%
851,1684,Emptysouls,Priest,Arugal,113 - 94,55%
851,1684,Strellok,Rogue,Arugal,121 - 101,55%
854,1683,Pw,Priest,Arugal,165 - 140,54%
855,1682,Grudwun,DeathKnight,Arugal,127 - 90,59%
855,1682,Heartworming,Hunter,Remulos,91 - 71,56%
855,1682,Vinoz,Warrior,Arugal,153 - 126,55%
855,1682,Enhaler,Shaman,Arugal,124 - 115,52%
855,1682,Niccko,Mage,Yojamba,140 - 130,52%
860,1681,Someonexf,Priest,Yojamba,47 - 27,64%
860,1681,Yoyolol,Warrior,Yojamba,102 - 90,53%
860,1681,Johnnyeah,Paladin,Yojamba,102 - 90,53%
863,1680,Lotso,Paladin,Yojamba,102 - 71,59%
863,1680,Strk,Paladin,Arugal,87 - 63,58%
863,1680,Moeys,Mage,Arugal,66 - 48,58%
863,1680,Yamdk,DeathKnight,Arugal,111 - 90,55%
863,1680,Deedz,Druid,Arugal,36 - 30,55%
868,1679,Adsc,Priest,Arugal,82 - 58,59%
868,1679,Eugen,Paladin,Arugal,74 - 64,54%
868,1679,Wasabijr,Druid,Arugal,445 - 404,52%
871,1678,Chocotwist,Paladin,Yojamba,55 - 35,61%
872,1677,Shrack,Rogue,Arugal,131 - 102,56%
872,1677,Przx,Warrior,Arugal,90 - 92,49%
874,1676,Meddin,Paladin,Arugal,56 - 35,62%
874,1676,Kilp,DeathKnight,Arugal,172 - 125,58%
874,1676,Jinko,Priest,Arugal,238 - 190,56%
874,1676,Rankoroz,Hunter,Arugal,211 - 181,54%
874,1676,Nzzchinar,DeathKnight,Yojamba,183 - 157,54%
874,1676,Deliverance,Priest,Arugal,346 - 325,52%
880,1675,Sgtstedenko,Paladin,Arugal,64 - 36,64%
880,1675,Skit,Mage,Arugal,53 - 44,55%
880,1675,Nightknightt,Paladin,Yojamba,221 - 184,55%
880,1675,Marikx,Rogue,Arugal,122 - 105,54%
880,1675,Zéphýr,Warrior,Arugal,288 - 249,54%
880,1675,Hxtw,Warrior,Arugal,289 - 256,53%
886,1674,Grinnybanks,Mage,Yojamba,95 - 84,53%
887,1673,Philmyass,,Arugal,202 - 172,54%
887,1673,Holymini,Paladin,Arugal,127 - 111,53%
887,1673,Mqg,Mage,Arugal,64 - 60,52%
887,1673,Krafti,Rogue,Arugal,195 - 200,49%
891,1672,Kerf,Priest,Arugal,54 - 35,61%
891,1672,Arrokai,Shaman,Arugal,43 - 30,59%
891,1672,Mursdk,DeathKnight,Arugal,32 - 24,57%
891,1672,Twistard,Paladin,Yojamba,57 - 45,56%
891,1672,Dipyo,Warrior,Arugal,118 - 104,53%
891,1672,Vdan,Priest,Yojamba,702 - 678,51%
891,1672,Hydrayo,Priest,Arugal,516 - 505,51%
891,1672,Narcist,Priest,Arugal,474 - 473,50%
899,1671,Jolio,Warrior,Arugal,58 - 44,57%
899,1671,Comaner,Druid,Arugal,188 - 158,54%
899,1671,Raygen,Rogue,Arugal,309 - 276,53%
902,1670,Vcw,Warrior,Arugal,102 - 80,56%
902,1670,Met,Priest,Arugal,180 - 153,54%
902,1670,Lildunker,Mage,Arugal,148 - 145,51%
905,1669,Mufdvr,Warrior,Arugal,52 - 28,65%
905,1669,Lucydrop,Priest,Arugal,124 - 94,57%
905,1669,Eurikhunt,Warrior,Yojamba,113 - 91,55%
905,1669,Littlechaz,Priest,Yojamba,129 - 125,51%
909,1668,Urthrigise,Paladin,Arugal,50 - 22,69%
909,1668,Xahll,Paladin,Yojamba,155 - 114,58%
909,1668,Deebzy,Druid,Arugal,312 - 346,47%
912,1667,Joanofcark,Priest,Arugal,86 - 73,54%
912,1667,Farrt,Paladin,Arugal,112 - 108,51%
912,1667,Nz,Mage,Arugal,1066 - 1052,50%
912,1667,Drainpriest,Priest,Arugal,1066 - 1052,50%
916,1666,Chaosbolter,Warlock,Arugal,30 - 21,59%
916,1666,Supanoob,Paladin,Arugal,110 - 85,56%
916,1666,Domdom,Warrior,Yojamba,117 - 100,54%
916,1666,Okaymace,DeathKnight,Arugal,325 - 289,53%
920,1665,Ipoonyou,Paladin,Arugal,124 - 81,60%
920,1665,Vigilantæ,Hunter,Arugal,87 - 62,58%
920,1665,Rickrolly,Paladin,Arugal,40 - 31,56%
920,1665,Sojui,Priest,Arugal,154 - 123,56%
924,1664,Azora,Shaman,Arugal,84 - 63,57%
924,1664,Stinkyfarts,Warrior,Arugal,194 - 183,51%
926,1663,Trispdk,DeathKnight,Arugal,66 - 44,60%
926,1663,Qtpiiv,Shaman,Arugal,59 - 42,58%
926,1663,Aristocrat,,Arugal,88 - 65,58%
